First Flight ID,Second Flight ID,Passengers
7039922,7029150,1
7040143,7029150,1
7040838,7029150,1
7041603,7029150,1
7042334,7029150,1
7043575,7029150,1
7043758,7029150,2
7044040,7029150,1
7046401,7029150,1
7046544,7029150,1
7046798,7029150,1
7046900,7029150,1
7047930,7029150,2
7050741,7029150,1
7052176,7029150,1
7052295,7029150,2
7052789,7029150,1
7052934,7029150,1
7054146,7029150,1
7054328,7029150,1
7055944,7029150,1
6969821,7029151,1
7269297,7029151,1
6922391,7029154,1
6922448,7029154,1
6922473,7029154,4
6922504,7029154,1
6922532,7029154,2
6922534,7029154,1
6922537,7029154,1
6922541,7029154,2
6922562,7029154,2
6922623,7029154,1
6922653,7029154,1
6922668,7029154,1
6922671,7029154,1
6922703,7029154,1
6922714,7029154,5
6922731,7029154,1
6922753,7029154,3
6922798,7029154,1
6922819,7029154,7
6922820,7029154,1
6922828,7029154,4
6922841,7029154,3
6922850,7029154,2
6922870,7029154,9
6922874,7029154,1
6923432,7029154,1
6984974,7029154,1
7028106,7029154,7
7028331,7029154,9
7028361,7029154,10
7028634,7029154,3
7028659,7029154,2
7028711,7029154,13
7028749,7029154,4
7028790,7029154,3
7028868,7029154,2
7029176,7029154,1
7029212,7029154,1
7029217,7029154,7
7029253,7029154,13
6872370,7029157,2
6872394,7029157,1
6872399,7029157,1
6872428,7029157,1
6872479,7029157,1
6872481,7029157,8
6872530,7029157,9
6872540,7029157,1
6872553,7029157,1
6872568,7029157,7
6872623,7029157,1
6872630,7029157,1
6872646,7029157,2
6872670,7029157,2
6872688,7029157,1
6872714,7029157,4
6872718,7029157,2
6872724,7029157,2
6872746,7029157,4
6872762,7029157,2
6872765,7029157,6
6872796,7029157,1
6872855,7029157,2
6872884,7029157,1
6872898,7029157,1
6872935,7029157,1
6872962,7029157,1
6872964,7029157,3
6872968,7029157,4
6872989,7029157,1
6873012,7029157,1
7028087,7029157,1
7028136,7029157,1
7028576,7029157,2
7028704,7029157,1
7029054,7029157,3
7029090,7029157,7
7029183,7029157,10
7039220,7029157,2
7040917,7029157,1
7057514,7029157,1
7028061,7029159,1
7028066,7029159,3
7028082,7029159,2
7028093,7029159,2
7028100,7029159,2
7028177,7029159,3
7028178,7029159,2
7028311,7029159,3
7028321,7029159,2
7028341,7029159,1
7028351,7029159,3
7028365,7029159,3
7028374,7029159,1
7028473,7029159,5
7028488,7029159,1
7028509,7029159,1
7028547,7029159,1
7028580,7029159,1
7028613,7029159,2
7028642,7029159,3
7028662,7029159,6
7028691,7029159,2
7028727,7029159,1
7028757,7029159,2
7028809,7029159,1
7028845,7029159,1
7028860,7029159,1
7028882,7029159,2
7028883,7029159,8
7028913,7029159,3
7028976,7029159,1
7029005,7029159,2
7029097,7029159,1
7029113,7029159,2
7029124,7029159,2
7029175,7029159,1
7029248,7029159,1
7029259,7029159,3
7029287,7029159,1
7032585,7029159,2
7033572,7029159,1
7033714,7029159,2
7035521,7029159,1
7035635,7029159,1
7036114,7029159,1
7038068,7029159,1
7038578,7029159,1
7040229,7029159,4
7044127,7029159,1
7047651,7029159,1
7052322,7029159,1
7056243,7029159,2
6922397,7029160,1
6922482,7029160,3
6922494,7029160,2
6922498,7029160,2
6922506,7029160,2
6922513,7029160,1
6922519,7029160,4
6922544,7029160,1
6922550,7029160,2
6922555,7029160,1
6922567,7029160,2
6922569,7029160,1
6922573,7029160,1
6922680,7029160,2
6922696,7029160,1
6922721,7029160,1
6922723,7029160,1
6922735,7029160,3
6922738,7029160,2
6922742,7029160,3
6922803,7029160,5
6922815,7029160,1
6922830,7029160,1
6922854,7029160,1
6922878,7029160,1
7028207,7029160,2
7028446,7029160,6
7028485,7029160,4
7028520,7029160,2
7028523,7029160,2
7028590,7029160,12
7028624,7029160,2
7028723,7029160,2
7028807,7029160,6
7028849,7029160,2
7028893,7029160,4
7029169,7029160,1
7029215,7029160,3
7029256,7029160,8
6922810,7029161,1
7028058,7029162,3
7028060,7029162,1
7028065,7029162,2
7028088,7029162,2
7028091,7029162,2
7028111,7029162,1
7028114,7029162,2
7028137,7029162,8
7028140,7029162,4
7028189,7029162,1
7028193,7029162,1
7028200,7029162,1
7028205,7029162,1
7028206,7029162,12
7028239,7029162,1
7028246,7029162,4
7028315,7029162,6
7028360,7029162,1
7028363,7029162,2
7028442,7029162,1
7028462,7029162,11
7028549,7029162,3
7028555,7029162,4
7028615,7029162,1
7028626,7029162,2
7028652,7029162,1
7028654,7029162,5
7028703,7029162,3
7028731,7029162,1
7028736,7029162,2
7028819,7029162,1
7028821,7029162,1
7028886,7029162,1
7028919,7029162,1
7028933,7029162,2
7028963,7029162,2
7028984,7029162,1
7028986,7029162,2
7029015,7029162,2
7029036,7029162,1
7029046,7029162,3
7029089,7029162,3
7029128,7029162,1
7029161,7029162,2
7029263,7029162,1
7029313,7029162,1
7032919,7029162,1
7035911,7029162,1
7036425,7029162,3
7037001,7029162,2
7039170,7029162,1
7039767,7029162,3
7042276,7029162,1
7042388,7029162,1
7046459,7029162,1
7046490,7029162,2
7047124,7029162,2
7047798,7029162,1
7048084,7029162,1
7048855,7029162,1
7049558,7029162,2
7050479,7029162,1
7054981,7029162,1
7056887,7029162,1
7057759,7029162,2
6872494,7029164,1
6922289,7029164,2
7028134,7029164,1
7028191,7029164,2
7028196,7029164,2
7028216,7029164,5
7028329,7029164,3
7028406,7029164,1
7028430,7029164,1
7028441,7029164,1
7028448,7029164,1
7028480,7029164,2
7028483,7029164,5
7028506,7029164,1
7028514,7029164,12
7028595,7029164,10
7028604,7029164,2
7028693,7029164,1
7028765,7029164,3
7028770,7029164,6
7028780,7029164,7
7028792,7029164,7
7028856,7029164,3
7028889,7029164,1
7028909,7029164,2
7028927,7029164,2
7028972,7029164,1
7029038,7029164,1
7029163,7029164,3
7029207,7029164,6
7029266,7029164,10
7029293,7029164,1
7029318,7029164,2
7029356,7029164,5
7033338,7029164,1
7033884,7029164,1
7036308,7029164,1
7036497,7029164,4
7037161,7029164,2
7037281,7029164,1
7037793,7029164,1
7037977,7029164,1
7038523,7029164,1
7038630,7029164,4
7039441,7029164,1
7039815,7029164,2
7040342,7029164,1
7041720,7029164,1
7042813,7029164,1
7045300,7029164,2
7047852,7029164,1
7049183,7029164,1
7049404,7029164,1
7049853,7029164,1
7051090,7029164,1
7052145,7029164,2
7055160,7029164,1
7056391,7029164,3
7057031,7029164,3
7057182,7029164,2
7057676,7029164,3
6922319,7029166,1
7028091,7029166,1
7028145,7029166,1
7028185,7029166,1
7028206,7029166,2
7028237,7029166,2
7028246,7029166,3
7028248,7029166,1
7028281,7029166,1
7028285,7029166,1
7028389,7029166,1
7028448,7029166,4
7028495,7029166,4
7028542,7029166,2
7028570,7029166,14
7028622,7029166,2
7028689,7029166,2
7028729,7029166,5
7028731,7029166,1
7028765,7029166,1
7028785,7029166,1
7028875,7029166,1
7028886,7029166,1
7028887,7029166,9
7028889,7029166,1
7028909,7029166,7
7028927,7029166,4
7029032,7029166,2
7029036,7029166,3
7029046,7029166,3
7029089,7029166,1
7029165,7029166,1
7029318,7029166,1
7033163,7029166,1
7033637,7029166,1
7034689,7029166,1
7036536,7029166,1
7037281,7029166,2
7037947,7029166,1
7039495,7029166,1
7040342,7029166,2
7042813,7029166,3
7043420,7029166,2
7045416,7029166,1
7045647,7029166,1
7047403,7029166,1
7047798,7029166,2
7049235,7029166,1
7051037,7029166,3
7052501,7029166,1
7052614,7029166,1
7054444,7029166,1
7055160,7029166,1
7056391,7029166,1
7057182,7029166,1
6849465,7029172,2
7028065,7029172,1
7028089,7029172,1
7028095,7029172,1
7028097,7029172,3
7028111,7029172,5
7028114,7029172,1
7028137,7029172,3
7028180,7029172,1
7028184,7029172,2
7028205,7029172,4
7028206,7029172,2
7028239,7029172,3
7028248,7029172,1
7028277,7029172,1
7028279,7029172,1
7028315,7029172,4
7028383,7029172,2
7028391,7029172,2
7028432,7029172,1
7028436,7029172,1
7028549,7029172,3
7028555,7029172,3
7028703,7029172,2
7028731,7029172,1
7028745,7029172,1
7028751,7029172,1
7028925,7029172,1
7028984,7029172,1
7029060,7029172,2
7029088,7029172,1
7029143,7029172,4
7029271,7029172,2
7036425,7029172,1
7036536,7029172,1
7037424,7029172,2
7037714,7029172,3
7039575,7029172,1
7040549,7029172,1
7042100,7029172,1
7042651,7029172,1
7044987,7029172,1
7047178,7029172,2
7048318,7029172,1
7048459,7029172,6
7049514,7029172,1
7050106,7029172,1
7051388,7029172,1
7054981,7029172,2
7152356,7029172,1
6824165,7029173,1
6872497,7029174,1
7028156,7029174,3
7028312,7029174,1
7028508,7029174,2
7028725,7029174,5
7028778,7029174,2
7028948,7029174,2
7028965,7029174,1
7029123,7029174,1
7029140,7029174,1
7042627,7029174,1
7045705,7029174,1
7046005,7029174,2
7048540,7029174,2
7048716,7029174,1
7049772,7029174,1
7051303,7029174,1
7052027,7029174,1
7052872,7029174,1
7055109,7029174,1
7055513,7029174,2
7057424,7029174,1
6872443,7029176,4
6872533,7029176,3
6824108,7029177,6
6922455,7029177,1
6922475,7029177,1
6922485,7029177,1
6922493,7029177,2
6922504,7029177,4
6922534,7029177,3
6922541,7029177,4
6922597,7029177,1
6922639,7029177,2
6922652,7029177,3
6922653,7029177,1
6922668,7029177,4
6922671,7029177,1
6922702,7029177,1
6922703,7029177,6
6922714,7029177,4
6922746,7029177,1
6922762,7029177,2
6922823,7029177,2
6922870,7029177,9
6922874,7029177,8
6923432,7029177,1
6923619,7029177,1
7028573,7029177,2
7028602,7029177,9
7028634,7029177,7
7028657,7029177,3
7028892,7029177,2
7029176,7029177,3
7029212,7029177,3
7029217,7029177,9
7029235,7029177,5
7242316,7029177,2
6922384,7029178,3
6922632,7029178,3
6922634,7029178,1
6922659,7029178,1
6922678,7029178,1
6922728,7029178,3
6922740,7029178,2
6922770,7029178,3
6922827,7029178,2
6922861,7029178,4
6923680,7029178,1
6923726,7029178,1
7028467,7029178,3
7029031,7029178,3
7029284,7029178,3
6872676,7029179,4
6872748,7029179,1
6872814,7029179,2
7028629,7029179,1
6922524,7029180,2
7028338,7029182,1
6922285,7029185,3
6922307,7029185,3
7028060,7029185,10
7028066,7029185,4
7028067,7029185,4
7028076,7029185,10
7028093,7029185,1
7028100,7029185,1
7028116,7029185,1
7028120,7029185,3
7028123,7029185,6
7028127,7029185,3
7028147,7029185,1
7028174,7029185,2
7028226,7029185,1
7028227,7029185,1
7028272,7029185,4
7028275,7029185,9
7028351,7029185,3
7028374,7029185,1
7028396,7029185,1
7028426,7029185,1
7028436,7029185,1
7028461,7029185,4
7028489,7029185,1
7028530,7029185,2
7028608,7029185,1
7028646,7029185,2
7028652,7029185,2
7028728,7029185,4
7028768,7029185,2
7028817,7029185,3
7028829,7029185,1
7028860,7029185,1
7028913,7029185,1
7028924,7029185,1
7029012,7029185,4
7029053,7029185,2
7029088,7029185,4
7029131,7029185,3
7029180,7029185,1
7029186,7029185,1
7029197,7029185,2
7029259,7029185,1
7029261,7029185,2
7032407,7029185,1
7033558,7029185,1
7034392,7029185,1
7035171,7029185,5
7036948,7029185,1
7039845,7029185,1
7040229,7029185,1
7040549,7029185,1
7043880,7029185,1
7048407,7029185,1
7048459,7029185,1
7053024,7029185,1
7054890,7029185,1
7055336,7029185,2
7056472,7029185,2
7057650,7029185,1
7066107,7029185,1
6872776,7029186,1
6872940,7029187,1
6922307,7029187,1
6922325,7029187,3
6939730,7029187,1
7028061,7029187,1
7028066,7029187,13
7028073,7029187,2
7028082,7029187,4
7028093,7029187,2
7028100,7029187,3
7028127,7029187,8
7028151,7029187,2
7028170,7029187,1
7028174,7029187,2
7028177,7029187,1
7028182,7029187,3
7028226,7029187,2
7028265,7029187,1
7028269,7029187,2
7028311,7029187,2
7028337,7029187,6
7028351,7029187,1
7028365,7029187,1
7028385,7029187,2
7028403,7029187,1
7028473,7029187,3
7028580,7029187,3
7028613,7029187,1
7028646,7029187,2
7028662,7029187,3
7028682,7029187,1
7028691,7029187,1
7028706,7029187,1
7028727,7029187,1
7028845,7029187,1
7028859,7029187,5
7028860,7029187,2
7028862,7029187,3
7028883,7029187,5
7028894,7029187,1
7028942,7029187,2
7028967,7029187,1
7028976,7029187,1
7028995,7029187,2
7029027,7029187,1
7029110,7029187,2
7029158,7029187,2
7029186,7029187,3
7029188,7029187,1
7029197,7029187,1
7029259,7029187,4
7029287,7029187,1
7032407,7029187,1
7032996,7029187,1
7033527,7029187,1
7033572,7029187,4
7033714,7029187,1
7034392,7029187,3
7034607,7029187,1
7034796,7029187,1
7035635,7029187,1
7036114,7029187,1
7036948,7029187,1
7037171,7029187,2
7038320,7029187,1
7038411,7029187,2
7038578,7029187,1
7039418,7029187,2
7040229,7029187,2
7040549,7029187,2
7041352,7029187,1
7043120,7029187,1
7043484,7029187,1
7043880,7029187,2
7044127,7029187,1
7046089,7029187,1
7046625,7029187,1
7047568,7029187,2
7050228,7029187,1
7052732,7029187,2
7053024,7029187,2
7053934,7029187,1
7056832,7029187,1
7057735,7029187,3
7237944,7029187,1
6872415,7029188,1
6872370,7029189,2
6872388,7029189,3
6872394,7029189,1
6872428,7029189,1
6872530,7029189,6
6872540,7029189,1
6872548,7029189,1
6872553,7029189,1
6872562,7029189,6
6872568,7029189,6
6872623,7029189,1
6872630,7029189,3
6872646,7029189,1
6872654,7029189,1
6872670,7029189,2
6872683,7029189,2
6872688,7029189,1
6872714,7029189,8
6872718,7029189,1
6872724,7029189,2
6872762,7029189,1
6872803,7029189,1
6872831,7029189,2
6872843,7029189,1
6872845,7029189,1
6872855,7029189,3
6872926,7029189,1
6872962,7029189,1
6872964,7029189,2
6872989,7029189,2
6873008,7029189,1
6873012,7029189,9
7028136,7029189,5
7028576,7029189,4
7028704,7029189,6
7029090,7029189,4
7029183,7029189,6
7039220,7029189,4
7040917,7029189,1
7043198,7029189,1
7055703,7029189,3
7057514,7029189,2
6824105,7029191,1
6824128,7029191,2
6824130,7029191,1
6824135,7029191,1
7095841,7029191,1
7099668,7029191,1
7269551,7029191,1
6852927,7029192,1
6872544,7029193,1
6922299,7029193,1
6922316,7029193,1
7028060,7029193,1
7028089,7029193,4
7028095,7029193,2
7028114,7029193,2
7028120,7029193,2
7028184,7029193,1
7028189,7029193,3
7028200,7029193,4
7028205,7029193,2
7028279,7029193,2
7028283,7029193,1
7028335,7029193,1
7028363,7029193,5
7028432,7029193,7
7028461,7029193,1
7028545,7029193,1
7028626,7029193,1
7028745,7029193,3
7028751,7029193,1
7028819,7029193,2
7028827,7029193,4
7028832,7029193,1
7028835,7029193,2
7028925,7029193,1
7028929,7029193,4
7029015,7029193,6
7029021,7029193,6
7029134,7029193,1
7029136,7029193,2
7029143,7029193,1
7029158,7029193,1
7029192,7029193,4
7029201,7029193,1
7029250,7029193,5
7029261,7029193,1
7029271,7029193,2
7035171,7029193,1
7035832,7029193,1
7036835,7029193,1
7037424,7029193,1
7037947,7029193,3
7038359,7029193,1
7038731,7029193,1
7039359,7029193,6
7042931,7029193,4
7044274,7029193,2
7044655,7029193,1
7044681,7029193,1
7044987,7029193,1
7045951,7029193,2
7047178,7029193,1
7048376,7029193,1
7048459,7029193,1
7049350,7029193,1
7049514,7029193,3
7050106,7029193,2
7050926,7029193,1
7053304,7029193,1
7054084,7029193,1
7054475,7029193,1
7152356,7029193,1
7170601,7029193,1
7028416,7029194,1
7028560,7029194,8
7028658,7029194,3
7028713,7029194,1
7028754,7029194,1
7029123,7029194,1
7029338,7029194,2
7033050,7029194,1
7033504,7029194,2
7042489,7029194,1
7043728,7029194,1
7051303,7029194,1
7051642,7029194,4
7052027,7029194,1
7052677,7029194,1
6824119,7029195,1
6922409,7029195,1
6922448,7029195,1
6922474,7029195,1
6922504,7029195,3
6922507,7029195,1
6922529,7029195,1
6922532,7029195,4
6922537,7029195,1
6922541,7029195,1
6922557,7029195,2
6922562,7029195,4
6922574,7029195,2
6922595,7029195,5
6922604,7029195,1
6922623,7029195,2
6922634,7029195,1
6922652,7029195,1
6922653,7029195,3
6922659,7029195,1
6922668,7029195,1
6922671,7029195,2
6922687,7029195,3
6922702,7029195,3
6922714,7029195,1
6922717,7029195,4
6922731,7029195,1
6922740,7029195,1
6922753,7029195,1
6922798,7029195,2
6922807,7029195,2
6922819,7029195,2
6922828,7029195,2
6922835,7029195,1
6922841,7029195,3
6922850,7029195,3
6922859,7029195,2
6922874,7029195,1
7028106,7029195,4
7028331,7029195,3
7028361,7029195,9
7028372,7029195,2
7028602,7029195,5
7028634,7029195,2
7028659,7029195,1
7028711,7029195,11
7028790,7029195,7
7028868,7029195,3
7029176,7029195,1
7029217,7029195,7
7029235,7029195,3
7029246,7029195,13
7029253,7029195,7
7156903,7029195,3
6824124,7029198,1
6922397,7029198,1
6922450,7029198,1
6922456,7029198,1
6922482,7029198,2
6922494,7029198,2
6922506,7029198,2
6922550,7029198,1
6922569,7029198,2
6922645,7029198,2
6922680,7029198,2
6922691,7029198,1
6922723,7029198,2
6922738,7029198,5
6922803,7029198,1
6922805,7029198,1
6922854,7029198,2
6922878,7029198,2
7028485,7029198,3
7028590,7029198,1
7028807,7029198,5
7028893,7029198,4
7029169,7029198,3
7029256,7029198,1
6872497,7029200,1
6872939,7029200,1
6873007,7029200,2
7028086,7029200,1
7028146,7029200,1
7028149,7029200,12
7028157,7029200,2
7028204,7029200,8
7028224,7029200,13
7028235,7029200,1
7028243,7029200,8
7028251,7029200,1
7028299,7029200,6
7028304,7029200,9
7028312,7029200,1
7028355,7029200,1
7028376,7029200,4
7028395,7029200,5
7028401,7029200,15
7028412,7029200,1
7028416,7029200,3
7028475,7029200,6
7028544,7029200,3
7028606,7029200,6
7028658,7029200,1
7028675,7029200,3
7028679,7029200,2
7028695,7029200,1
7028725,7029200,2
7028754,7029200,1
7028767,7029200,3
7028778,7029200,4
7028784,7029200,3
7028828,7029200,1
7028846,7029200,4
7028901,7029200,1
7028904,7029200,2
7028917,7029200,5
7028921,7029200,2
7028937,7029200,2
7028946,7029200,1
7028948,7029200,1
7028949,7029200,2
7028965,7029200,3
7028988,7029200,1
7029004,7029200,1
7029018,7029200,1
7029042,7029200,6
7029048,7029200,3
7029062,7029200,1
7029086,7029200,3
7029123,7029200,3
7029140,7029200,2
7029167,7029200,7
7029190,7029200,1
7029199,7029200,10
7029252,7029200,1
7029297,7029200,2
7029300,7029200,2
7029309,7029200,1
7032668,7029200,2
7033050,7029200,1
7033455,7029200,1
7034006,7029200,1
7034165,7029200,1
7035989,7029200,3
7036749,7029200,1
7037887,7029200,3
7041093,7029200,1
7042544,7029200,2
7043575,7029200,1
7043728,7029200,1
7045705,7029200,1
7046731,7029200,2
7046900,7029200,1
7046957,7029200,2
7048540,7029200,2
7048633,7029200,2
7049068,7029200,1
7049321,7029200,1
7050512,7029200,1
7050575,7029200,1
7050741,7029200,4
7050864,7029200,1
7051303,7029200,1
7051672,7029200,1
7052027,7029200,1
7052122,7029200,3
7052531,7029200,1
7055109,7029200,1
7055815,7029200,5
6922285,7029202,2
7028065,7029202,2
7028066,7029202,2
7028076,7029202,2
7028218,7029202,1
7028317,7029202,2
7028351,7029202,1
7028374,7029202,1
7028428,7029202,1
7028436,7029202,3
7028530,7029202,1
7028554,7029202,5
7028592,7029202,1
7028613,7029202,1
7028642,7029202,1
7028646,7029202,2
7028728,7029202,2
7028740,7029202,2
7028768,7029202,1
7028817,7029202,2
7028829,7029202,1
7028913,7029202,1
7029180,7029202,1
7029184,7029202,1
7029201,7029202,3
7029285,7029202,2
7029343,7029202,1
7035231,7029202,1
7035434,7029202,2
7036049,7029202,1
7045561,7029202,1
7055888,7029202,2
7056657,7029202,1
7145109,7029202,1
6823542,7029203,4
6872383,7029203,3
6872397,7029203,3
6872431,7029203,1
6872438,7029203,2
6872455,7029203,3
6872486,7029203,1
6872556,7029203,4
6872574,7029203,2
6872709,7029203,1
6872755,7029203,6
6872790,7029203,4
6872881,7029203,2
6872905,7029203,1
6872924,7029203,1
6872942,7029203,2
6872950,7029203,2
6872952,7029203,1
6872983,7029203,1
6872986,7029203,3
6873015,7029203,2
6873018,7029203,3
6922295,7029203,2
7028457,7029203,3
7028524,7029203,1
7029073,7029203,1
7029152,7029203,1
7029294,7029203,1
7035552,7029203,1
7053418,7029203,2
7053732,7029203,9
7056341,7029203,1
6872381,7029204,5
6872386,7029204,7
6872445,7029204,6
6872462,7029204,4
6872466,7029204,3
6872483,7029204,8
6872527,7029204,2
6872583,7029204,1
6872594,7029204,1
6872644,7029204,1
6872650,7029204,1
6872686,7029204,1
6872697,7029204,1
6872727,7029204,1
6872758,7029204,1
6872795,7029204,4
6872899,7029204,3
6872976,7029204,1
6872981,7029204,1
6873014,7029204,3
6873023,7029204,1
6922293,7029204,3
7028534,7029204,6
7028618,7029204,4
7029034,7029204,8
7029223,7029204,5
7035349,7029204,1
7054214,7029204,3
6922309,7029205,1
7028146,7029205,3
7028204,7029205,1
7028213,7029205,1
7028253,7029205,1
7028255,7029205,3
7028297,7029205,2
7028304,7029205,1
7028327,7029205,2
7028344,7029205,1
7028355,7029205,2
7028376,7029205,2
7028393,7029205,2
7028399,7029205,2
7028401,7029205,1
7028512,7029205,1
7028538,7029205,1
7028636,7029205,1
7028637,7029205,1
7028672,7029205,1
7028716,7029205,1
7028725,7029205,1
7028772,7029205,1
7028778,7029205,1
7028784,7029205,2
7028788,7029205,1
7028851,7029205,2
7028876,7029205,1
7028904,7029205,1
7028917,7029205,2
7028930,7029205,2
7028955,7029205,1
7029004,7029205,1
7029009,7029205,1
7029048,7029205,2
7029067,7029205,2
7029077,7029205,2
7029097,7029205,3
7029130,7029205,1
7029146,7029205,1
7029167,7029205,2
7029190,7029205,3
7029214,7029205,1
7029218,7029205,2
7029297,7029205,2
7039922,7029205,1
7041800,7029205,4
7044510,7029205,1
7044903,7029205,1
7046544,7029205,2
7049068,7029205,1
7051760,7029205,1
7052789,7029205,1
7052934,7029205,1
7054328,7029205,1
6922321,7029206,6
7028149,7029206,1
7028167,7029206,2
7028168,7029206,1
7028198,7029206,6
7028202,7029206,2
7028223,7029206,5
7028227,7029206,3
7028255,7029206,1
7028258,7029206,2
7028261,7029206,4
7028267,7029206,1
7028341,7029206,2
7028368,7029206,3
7028418,7029206,1
7028420,7029206,2
7028421,7029206,1
7028466,7029206,1
7028509,7029206,2
7028564,7029206,2
7028636,7029206,1
7028637,7029206,1
7028650,7029206,1
7028684,7029206,1
7028685,7029206,1
7028761,7029206,3
7028774,7029206,4
7028781,7029206,1
7028845,7029206,1
7028882,7029206,2
7028894,7029206,1
7028911,7029206,7
7028918,7029206,3
7028930,7029206,1
7028976,7029206,5
7029005,7029206,3
7029009,7029206,1
7029069,7029206,1
7029170,7029206,4
7029175,7029206,5
7029248,7029206,1
7033406,7029206,1
7034579,7029206,1
7037632,7029206,1
7040143,7029206,1
7040778,7029206,1
7046096,7029206,1
7046347,7029206,1
7048571,7029206,2
7053051,7029206,1
7053527,7029206,1
7055184,7029206,1
7056033,7029206,2
7310451,7029206,1
6872494,7029208,2
6922300,7029208,2
6922317,7029208,1
7028058,7029208,1
7028191,7029208,3
7028196,7029208,1
7028216,7029208,1
7028237,7029208,1
7028322,7029208,1
7028329,7029208,2
7028406,7029208,1
7028430,7029208,2
7028441,7029208,2
7028448,7029208,1
7028477,7029208,2
7028480,7029208,1
7028483,7029208,8
7028514,7029208,4
7028527,7029208,4
7028589,7029208,2
7028604,7029208,1
7028644,7029208,1
7028677,7029208,3
7028689,7029208,1
7028693,7029208,3
7028780,7029208,1
7028792,7029208,4
7028821,7029208,1
7028833,7029208,1
7028856,7029208,4
7028875,7029208,1
7028889,7029208,1
7028972,7029208,1
7029032,7029208,1
7029050,7029208,3
7029061,7029208,2
7029128,7029208,2
7029163,7029208,6
7029207,7029208,10
7029266,7029208,4
7029293,7029208,1
7029318,7029208,2
7029356,7029208,4
7033338,7029208,2
7036308,7029208,1
7036497,7029208,1
7037550,7029208,1
7037977,7029208,1
7038523,7029208,2
7038630,7029208,1
7039495,7029208,1
7040676,7029208,1
7041720,7029208,1
7042209,7029208,1
7051090,7029208,1
7051844,7029208,1
7052450,7029208,2
7054521,7029208,1
7057031,7029208,2
7057676,7029208,1
7145051,7029208,1
7152216,7029208,1
7302311,7029208,1
6824104,7029210,2
6824160,7029210,1
6824162,7029210,4
6824164,7029210,3
6824166,7029210,9
6922951,7029210,1
7028537,7029210,5
7029091,7029210,8
7097378,7029210,1
7097440,7029210,1
7097533,7029210,2
6872425,7029211,1
6872780,7029211,1
7028474,7029212,1
7109099,7029212,1
7210049,7029212,2
7227292,7029212,1
7231715,7029212,1
7231841,7029212,1
7237102,7029212,1
6922498,7029216,1
6922506,7029216,1
6922544,7029216,1
6922550,7029216,3
6922558,7029216,1
6922567,7029216,3
6922645,7029216,1
6922673,7029216,1
6922680,7029216,2
6922696,7029216,1
6922721,7029216,1
6922735,7029216,2
6922742,7029216,2
6922757,7029216,3
6922805,7029216,1
6922815,7029216,2
6922854,7029216,2
6922878,7029216,1
7028207,7029216,1
7028446,7029216,12
7028485,7029216,7
7028520,7029216,2
7028523,7029216,1
7028590,7029216,8
7028624,7029216,6
7028723,7029216,5
7028807,7029216,9
7028849,7029216,7
7028893,7029216,12
7029169,7029216,7
7029215,7029216,6
7029256,7029216,3
7143628,7029218,1
7153073,7029218,1
7161839,7029218,1
7233892,7029221,1
6872373,7029222,1
6872421,7029222,1
6872470,7029222,1
6872473,7029222,3
6872482,7029222,1
6872532,7029222,2
6872661,7029222,3
6872668,7029222,3
6872695,7029222,4
6872708,7029222,1
6872722,7029222,2
6872734,7029222,9
6872738,7029222,4
6872757,7029222,2
6872772,7029222,1
6872800,7029222,1
6872804,7029222,3
6872887,7029222,4
6872916,7029222,3
6872992,7029222,1
7028500,7029222,4
7028907,7029222,5
7053813,7029222,1
7056663,7029222,5
6872381,7029224,1
6872386,7029224,1
6872445,7029224,2
6872462,7029224,4
6872466,7029224,5
6872483,7029224,3
6872686,7029224,1
6872697,7029224,1
6872727,7029224,4
6872758,7029224,2
6872899,7029224,1
6872976,7029224,1
6873014,7029224,5
6922293,7029224,1
7028534,7029224,8
7028618,7029224,2
7028969,7029224,9
7029034,7029224,6
7029071,7029224,3
7029223,7029224,3
7035349,7029224,1
7053475,7029224,2
7054214,7029224,1
6872399,7029226,1
6872472,7029226,4
6872529,7029226,4
6872540,7029226,4
6872575,7029226,3
6872609,7029226,1
6872623,7029226,2
6872683,7029226,2
6872715,7029226,3
6872796,7029226,1
6872808,7029226,4
6872815,7029226,4
6872898,7029226,1
6872935,7029226,1
6872945,7029226,1
6872973,7029226,7
6873008,7029226,1
7028074,7029226,1
7028080,7029226,3
7028084,7029226,1
7028087,7029226,1
7028186,7029226,11
7028234,7029226,2
7029054,7029226,1
7029068,7029226,2
7029075,7029226,4
7029103,7029226,1
7029191,7029226,2
6923517,7029227,3
6939591,7029227,1
6949652,7029227,1
6950974,7029227,1
7122747,7029227,1
7131344,7029227,1
6922490,7029228,1
6922527,7029228,1
6922555,7029228,1
6922788,7029228,1
6922811,7029228,3
6922864,7029228,6
7028295,7029228,6
7028308,7029228,6
7028314,7029228,1
7028379,7029228,2
7028525,7029228,3
7028574,7029228,1
7028620,7029228,5
7028667,7029228,3
7028687,7029228,10
7028766,7029228,2
7028865,7029228,1
7028938,7029228,2
7029000,7029228,2
7029209,7029228,3
7029227,7029228,4
7029244,7029228,2
6922303,7029229,1
6922316,7029229,1
6922334,7029229,1
7028078,7029229,1
7028111,7029229,6
7028120,7029229,1
7028147,7029229,1
7028239,7029229,6
7028277,7029229,2
7028315,7029229,1
7028335,7029229,1
7028363,7029229,1
7028383,7029229,1
7028389,7029229,1
7028396,7029229,1
7028432,7029229,2
7028554,7029229,1
7028608,7029229,1
