Flight ID,Carrier,Origin,Destination,Local Departure Time,Normalized Departure Time [min],Local Arrival Time,Normalized Arrival Time [min],Flight Cancelled?,Number of Seats
6923439,OO,GRB,ORD,29-JUL-07 05.46.00.000000000 PM AMERICA/CHICAGO,1101,29-JUL-07 06.48.00.000000000 PM AMERICA/CHICAGO,1163,0,50
6922539,OO,BZN,SLC,29-JUL-07 01.13.00.000000000 PM AMERICA/DENVER,888,29-JUL-07 02.25.00.000000000 PM AMERICA/DENVER,960,0,50
6930420,UA,SFO,EWR,29-JUL-07 10.10.00.000000000 PM AMERICA/LOS_ANGELES,1485,30-JUL-07 06.44.00.000000000 AM AMERICA/NEW_YORK,1819,0,148
6929129,UA,DEN,SFO,29-JUL-07 01.29.00.000000000 PM AMERICA/DENVER,904,29-JUL-07 03.00.00.000000000 PM AMERICA/LOS_ANGELES,1055,0,182
6922541,OO,OKC,SLC,29-JUL-07 05.25.00.000000000 PM AMERICA/CHICAGO,1080,29-JUL-07 06.50.00.000000000 PM AMERICA/DENVER,1225,0,50
6922544,OO,FAT,SLC,29-JUL-07 06.20.00.000000000 AM AMERICA/LOS_ANGELES,535,29-JUL-07 08.53.00.000000000 AM AMERICA/DENVER,628,0,50
6922547,OO,SLC,RAP,29-JUL-07 07.20.00.000000000 PM AMERICA/DENVER,1255,29-JUL-07 08.55.00.000000000 PM AMERICA/DENVER,1350,0,50
6922548,OO,PSC,SLC,29-JUL-07 09.31.00.000000000 AM AMERICA/LOS_ANGELES,726,29-JUL-07 12.01.00.000000000 PM AMERICA/DENVER,816,0,50
6922550,OO,IDA,SLC,29-JUL-07 07.00.00.000000000 AM AMERICA/DENVER,515,29-JUL-07 07.50.00.000000000 AM AMERICA/DENVER,565,0,50
6922553,OO,SMF,SLC,29-JUL-07 09.55.00.000000000 AM AMERICA/LOS_ANGELES,750,29-JUL-07 12.34.00.000000000 PM AMERICA/DENVER,849,0,50
6922554,OO,SLC,HLN,29-JUL-07 01.10.00.000000000 PM AMERICA/DENVER,885,29-JUL-07 02.31.00.000000000 PM AMERICA/DENVER,966,0,50
6922557,OO,DSM,SLC,29-JUL-07 05.40.00.000000000 PM AMERICA/CHICAGO,1095,29-JUL-07 07.21.00.000000000 PM AMERICA/DENVER,1256,0,50
6922558,OO,LWS,SLC,29-JUL-07 06.25.00.000000000 AM AMERICA/LOS_ANGELES,540,29-JUL-07 08.53.00.000000000 AM AMERICA/DENVER,628,0,50
6922559,OO,SLC,OKC,29-JUL-07 09.52.00.000000000 AM AMERICA/DENVER,687,29-JUL-07 01.14.00.000000000 PM AMERICA/CHICAGO,829,0,50
6922561,OO,SLC,BUR,29-JUL-07 04.35.00.000000000 PM AMERICA/DENVER,1090,29-JUL-07 05.27.00.000000000 PM AMERICA/LOS_ANGELES,1202,0,50
6923184,OO,RDM,SFO,29-JUL-07 12.22.00.000000000 PM AMERICA/LOS_ANGELES,897,29-JUL-07 02.30.00.000000000 PM AMERICA/LOS_ANGELES,1025,0,30
6923186,OO,GEG,SEA,29-JUL-07 09.22.00.000000000 AM AMERICA/LOS_ANGELES,717,29-JUL-07 10.32.00.000000000 AM AMERICA/LOS_ANGELES,787,0,30
6923190,OO,GEG,SEA,29-JUL-07 04.42.00.000000000 PM AMERICA/LOS_ANGELES,1157,29-JUL-07 05.50.00.000000000 PM AMERICA/LOS_ANGELES,1225,0,30
6923194,OO,PDX,SEA,29-JUL-07 06.25.00.000000000 AM AMERICA/LOS_ANGELES,540,29-JUL-07 07.15.00.000000000 AM AMERICA/LOS_ANGELES,590,0,30
6923199,OO,LAX,YUM,29-JUL-07 02.37.00.000000000 PM AMERICA/LOS_ANGELES,1032,29-JUL-07 03.46.00.000000000 PM US/ARIZONA,1101,0,30
6923200,OO,YUM,IPL,29-JUL-07 04.06.00.000000000 PM US/ARIZONA,1121,29-JUL-07 04.38.00.000000000 PM AMERICA/LOS_ANGELES,1153,0,30
6923203,OO,MOD,SFO,29-JUL-07 12.32.00.000000000 PM AMERICA/LOS_ANGELES,907,29-JUL-07 01.09.00.000000000 PM AMERICA/LOS_ANGELES,944,0,30
6923204,OO,LAX,CLD,29-JUL-07 09.31.00.000000000 AM AMERICA/LOS_ANGELES,726,29-JUL-07 10.15.00.000000000 AM AMERICA/LOS_ANGELES,770,0,30
6923205,OO,CLD,LAX,29-JUL-07 10.30.00.000000000 AM AMERICA/LOS_ANGELES,785,29-JUL-07 11.09.00.000000000 AM AMERICA/LOS_ANGELES,824,0,30
6923210,OO,MOD,SFO,29-JUL-07 05.00.00.000000000 AM AMERICA/LOS_ANGELES,455,29-JUL-07 05.38.00.000000000 AM AMERICA/LOS_ANGELES,493,0,30
6923212,OO,CLD,LAX,29-JUL-07 07.57.00.000000000 PM AMERICA/LOS_ANGELES,1352,29-JUL-07 08.35.00.000000000 PM AMERICA/LOS_ANGELES,1390,0,30
6923215,OO,LAX,CLD,29-JUL-07 04.06.00.000000000 PM AMERICA/LOS_ANGELES,1121,29-JUL-07 04.50.00.000000000 PM AMERICA/LOS_ANGELES,1165,0,30
6923216,OO,CLD,LAX,29-JUL-07 05.05.00.000000000 PM AMERICA/LOS_ANGELES,1180,29-JUL-07 05.43.00.000000000 PM AMERICA/LOS_ANGELES,1218,0,30
6923217,OO,LAX,MOD,29-JUL-07 04.10.00.000000000 PM AMERICA/LOS_ANGELES,1125,29-JUL-07 05.34.00.000000000 PM AMERICA/LOS_ANGELES,1209,0,30
6923884,OO,ORD,DAY,29-JUL-07 04.05.00.000000000 PM AMERICA/CHICAGO,1000,29-JUL-07 06.11.00.000000000 PM AMERICA/NEW_YORK,1066,0,70
6923890,OO,DAY,ORD,29-JUL-07 08.40.00.000000000 AM AMERICA/NEW_YORK,495,29-JUL-07 08.59.00.000000000 AM AMERICA/CHICAGO,574,0,50
6923895,OO,ORD,ICT,29-JUL-07 11.56.00.000000000 AM AMERICA/CHICAGO,751,29-JUL-07 01.50.00.000000000 PM AMERICA/CHICAGO,865,0,70
6923896,OO,TVC,ORD,29-JUL-07 10.25.00.000000000 AM AMERICA/NEW_YORK,600,29-JUL-07 10.31.00.000000000 AM AMERICA/CHICAGO,666,0,70
6923898,OO,BNA,ORD,29-JUL-07 06.50.00.000000000 AM AMERICA/CHICAGO,445,29-JUL-07 08.33.00.000000000 AM AMERICA/CHICAGO,548,0,50
6923900,OO,MSO,ORD,29-JUL-07 01.00.00.000000000 PM AMERICA/DENVER,875,29-JUL-07 05.05.00.000000000 PM AMERICA/CHICAGO,1060,0,70
6923902,OO,ORD,BZN,29-JUL-07 09.49.00.000000000 AM AMERICA/CHICAGO,624,29-JUL-07 11.59.00.000000000 AM AMERICA/DENVER,814,0,70
6923905,OO,DTW,ORD,29-JUL-07 01.51.00.000000000 PM AMERICA/NEW_YORK,806,29-JUL-07 02.10.00.000000000 PM AMERICA/CHICAGO,885,0,70
6923909,OO,ORD,CLE,29-JUL-07 02.45.00.000000000 PM AMERICA/CHICAGO,920,29-JUL-07 05.01.00.000000000 PM AMERICA/NEW_YORK,996,0,70
6923914,OO,ORD,HPN,29-JUL-07 04.12.00.000000000 PM AMERICA/CHICAGO,1007,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,0,70
6923924,OO,MLI,ORD,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 06.57.00.000000000 AM AMERICA/CHICAGO,452,0,50
6923926,OO,ORD,CRW,29-JUL-07 08.45.00.000000000 PM AMERICA/CHICAGO,1280,29-JUL-07 11.12.00.000000000 PM AMERICA/NEW_YORK,1367,0,50
6923927,OO,ORF,ORD,29-JUL-07 10.00.00.000000000 AM AMERICA/NEW_YORK,575,29-JUL-07 11.14.00.000000000 AM AMERICA/CHICAGO,709,0,70
6923928,OO,MEM,ORD,29-JUL-07 05.38.00.000000000 PM AMERICA/CHICAGO,1093,29-JUL-07 07.30.00.000000000 PM AMERICA/CHICAGO,1205,0,70
6930664,UA,OMA,DEN,29-JUL-07 08.49.00.000000000 AM AMERICA/CHICAGO,564,29-JUL-07 09.19.00.000000000 AM AMERICA/DENVER,654,0,182
6922871,OO,SLC,BIL,29-JUL-07 07.40.00.000000000 PM AMERICA/DENVER,1275,29-JUL-07 08.54.00.000000000 PM AMERICA/DENVER,1349,0,70
6922874,OO,PHX,SLC,29-JUL-07 04.13.00.000000000 PM US/ARIZONA,1128,29-JUL-07 06.50.00.000000000 PM AMERICA/DENVER,1225,0,70
6922877,OO,SLC,LAX,29-JUL-07 01.55.00.000000000 PM AMERICA/DENVER,930,29-JUL-07 02.54.00.000000000 PM AMERICA/LOS_ANGELES,1049,0,70
6922880,OO,DFW,SLC,29-JUL-07 12.42.00.000000000 PM AMERICA/CHICAGO,797,29-JUL-07 02.32.00.000000000 PM AMERICA/DENVER,967,0,70
6922883,OO,SLC,STL,29-JUL-07 07.35.00.000000000 PM AMERICA/DENVER,1270,29-JUL-07 11.17.00.000000000 PM AMERICA/CHICAGO,1432,0,70
6922884,OO,MKE,SLC,29-JUL-07 06.46.00.000000000 AM AMERICA/CHICAGO,441,29-JUL-07 09.15.00.000000000 AM AMERICA/DENVER,650,0,70
6922886,OO,SFO,SBA,29-JUL-07 09.59.00.000000000 AM AMERICA/LOS_ANGELES,754,29-JUL-07 11.20.00.000000000 AM AMERICA/LOS_ANGELES,835,0,30
6922889,OO,BFL,SFO,29-JUL-07 02.20.00.000000000 PM AMERICA/LOS_ANGELES,1015,29-JUL-07 03.28.00.000000000 PM AMERICA/LOS_ANGELES,1083,0,30
6922890,OO,BFL,SFO,29-JUL-07 07.16.00.000000000 PM AMERICA/LOS_ANGELES,1311,29-JUL-07 08.24.00.000000000 PM AMERICA/LOS_ANGELES,1379,0,30
6922895,OO,LAX,BFL,29-JUL-07 01.45.00.000000000 PM AMERICA/LOS_ANGELES,980,29-JUL-07 02.38.00.000000000 PM AMERICA/LOS_ANGELES,1033,0,30
6922898,OO,SFO,SBA,29-JUL-07 07.36.00.000000000 PM AMERICA/LOS_ANGELES,1331,29-JUL-07 08.55.00.000000000 PM AMERICA/LOS_ANGELES,1410,0,30
6922996,OO,LAX,SAN,29-JUL-07 12.29.00.000000000 PM AMERICA/LOS_ANGELES,904,29-JUL-07 01.22.00.000000000 PM AMERICA/LOS_ANGELES,957,0,30
6923001,OO,OXR,LAX,29-JUL-07 05.30.00.000000000 AM AMERICA/LOS_ANGELES,485,29-JUL-07 06.13.00.000000000 AM AMERICA/LOS_ANGELES,528,0,30
6923664,OO,SFO,EUG,29-JUL-07 04.10.00.000000000 PM AMERICA/LOS_ANGELES,1125,29-JUL-07 05.32.00.000000000 PM AMERICA/LOS_ANGELES,1207,0,70
6923670,OO,FAT,SFO,29-JUL-07 05.15.00.000000000 AM AMERICA/LOS_ANGELES,470,29-JUL-07 05.57.00.000000000 AM AMERICA/LOS_ANGELES,512,0,50
6923671,OO,SFO,EUG,29-JUL-07 02.16.00.000000000 PM AMERICA/LOS_ANGELES,1011,29-JUL-07 03.38.00.000000000 PM AMERICA/LOS_ANGELES,1093,0,70
6923672,OO,EUG,SFO,29-JUL-07 04.10.00.000000000 PM AMERICA/LOS_ANGELES,1125,29-JUL-07 05.36.00.000000000 PM AMERICA/LOS_ANGELES,1211,0,70
6923674,OO,RNO,SFO,29-JUL-07 05.02.00.000000000 PM AMERICA/LOS_ANGELES,1177,29-JUL-07 06.00.00.000000000 PM AMERICA/LOS_ANGELES,1235,0,50
6923676,OO,BUR,SFO,29-JUL-07 03.52.00.000000000 PM AMERICA/LOS_ANGELES,1107,29-JUL-07 05.02.00.000000000 PM AMERICA/LOS_ANGELES,1177,0,50
6923680,OO,SFO,SLC,29-JUL-07 06.30.00.000000000 PM AMERICA/LOS_ANGELES,1265,29-JUL-07 09.15.00.000000000 PM AMERICA/DENVER,1370,0,50
6923686,OO,DEN,RAP,29-JUL-07 11.24.00.000000000 AM AMERICA/DENVER,779,29-JUL-07 12.32.00.000000000 PM AMERICA/DENVER,847,0,50
6923690,OO,LAX,FAT,29-JUL-07 10.45.00.000000000 PM AMERICA/LOS_ANGELES,1520,29-JUL-07 11.42.00.000000000 PM AMERICA/LOS_ANGELES,1577,0,50
6923693,OO,SAT,LAX,29-JUL-07 06.24.00.000000000 AM AMERICA/CHICAGO,419,29-JUL-07 07.21.00.000000000 AM AMERICA/LOS_ANGELES,596,0,70
6923694,OO,LAX,ABQ,29-JUL-07 08.35.00.000000000 PM AMERICA/LOS_ANGELES,1390,29-JUL-07 11.33.00.000000000 PM AMERICA/DENVER,1508,0,50
6923695,OO,DEN,BNA,29-JUL-07 06.50.00.000000000 PM AMERICA/DENVER,1225,29-JUL-07 10.20.00.000000000 PM AMERICA/CHICAGO,1375,0,70
6923697,OO,LAX,COS,29-JUL-07 12.01.00.000000000 PM AMERICA/LOS_ANGELES,876,29-JUL-07 03.24.00.000000000 PM AMERICA/DENVER,1019,0,50
6923698,OO,LAX,OKC,29-JUL-07 11.00.00.000000000 AM AMERICA/LOS_ANGELES,815,29-JUL-07 03.53.00.000000000 PM AMERICA/CHICAGO,988,0,70
6923702,OO,DEN,ASE,29-JUL-07 09.05.00.000000000 AM AMERICA/DENVER,640,29-JUL-07 09.52.00.000000000 AM AMERICA/DENVER,687,0,70
6923703,OO,ASE,DEN,29-JUL-07 10.26.00.000000000 AM AMERICA/DENVER,721,29-JUL-07 11.19.00.000000000 AM AMERICA/DENVER,774,0,70
6923705,OO,LNK,ORD,29-JUL-07 03.18.00.000000000 PM AMERICA/CHICAGO,953,29-JUL-07 04.59.00.000000000 PM AMERICA/CHICAGO,1054,0,50
6923706,OO,LAX,TUS,29-JUL-07 08.21.00.000000000 AM AMERICA/LOS_ANGELES,656,29-JUL-07 09.51.00.000000000 AM US/ARIZONA,746,0,70
6922345,OO,MKE,PIT,29-JUL-07 05.10.00.000000000 PM AMERICA/CHICAGO,1065,29-JUL-07 07.35.00.000000000 PM AMERICA/NEW_YORK,1150,0,50
6922347,OO,MCI,PIT,29-JUL-07 09.05.00.000000000 AM AMERICA/CHICAGO,580,29-JUL-07 12.15.00.000000000 PM AMERICA/NEW_YORK,710,0,50
6922355,OO,MKE,CMH,29-JUL-07 12.45.00.000000000 PM AMERICA/CHICAGO,800,29-JUL-07 02.55.00.000000000 PM AMERICA/NEW_YORK,870,0,50
6922356,OO,CMH,MKE,29-JUL-07 11.40.00.000000000 AM AMERICA/NEW_YORK,675,29-JUL-07 11.55.00.000000000 AM AMERICA/CHICAGO,750,0,50
6922357,OO,MKE,ROA,29-JUL-07 11.20.00.000000000 AM AMERICA/CHICAGO,715,29-JUL-07 02.10.00.000000000 PM AMERICA/NEW_YORK,825,0,50
6922359,OO,MKE,PHL,29-JUL-07 07.35.00.000000000 PM AMERICA/CHICAGO,1210,29-JUL-07 10.35.00.000000000 PM AMERICA/NEW_YORK,1330,0,50
6922369,OO,RDU,MKE,29-JUL-07 12.25.00.000000000 PM AMERICA/NEW_YORK,720,29-JUL-07 01.30.00.000000000 PM AMERICA/CHICAGO,845,0,50
6922383,OO,TWF,SLC,29-JUL-07 05.30.00.000000000 PM AMERICA/DENVER,1145,29-JUL-07 06.26.00.000000000 PM AMERICA/DENVER,1201,0,30
6922454,OO,SLC,SGU,29-JUL-07 03.20.00.000000000 PM AMERICA/DENVER,1015,29-JUL-07 04.40.00.000000000 PM AMERICA/DENVER,1095,0,30
6922455,OO,SGU,SLC,29-JUL-07 05.05.00.000000000 PM AMERICA/DENVER,1120,29-JUL-07 06.20.00.000000000 PM AMERICA/DENVER,1195,0,30
6922456,OO,TWF,SLC,29-JUL-07 06.40.00.000000000 AM AMERICA/DENVER,495,29-JUL-07 07.37.00.000000000 AM AMERICA/DENVER,552,0,30
6922460,OO,TWF,SLC,29-JUL-07 09.31.00.000000000 AM AMERICA/DENVER,666,29-JUL-07 10.30.00.000000000 AM AMERICA/DENVER,725,0,30
6922461,OO,SLC,TWF,29-JUL-07 05.03.00.000000000 PM AMERICA/DENVER,1118,29-JUL-07 05.59.00.000000000 PM AMERICA/DENVER,1174,0,30
6922462,OO,TWF,SLC,29-JUL-07 07.05.00.000000000 PM AMERICA/DENVER,1240,29-JUL-07 07.59.00.000000000 PM AMERICA/DENVER,1294,0,30
6922466,OO,SLC,WYS,29-JUL-07 08.51.00.000000000 AM AMERICA/DENVER,626,29-JUL-07 10.11.00.000000000 AM AMERICA/DENVER,706,0,30
6922469,OO,WYS,SLC,29-JUL-07 07.00.00.000000000 PM AMERICA/DENVER,1235,29-JUL-07 08.18.00.000000000 PM AMERICA/DENVER,1313,0,30
6922470,OO,SLC,PDX,29-JUL-07 04.25.00.000000000 PM AMERICA/DENVER,1080,29-JUL-07 05.20.00.000000000 PM AMERICA/LOS_ANGELES,1195,0,50
6922471,OO,MCI,SLC,29-JUL-07 12.38.00.000000000 PM AMERICA/CHICAGO,793,29-JUL-07 02.09.00.000000000 PM AMERICA/DENVER,944,0,50
6923096,OO,LAX,PSP,29-JUL-07 11.58.00.000000000 AM AMERICA/LOS_ANGELES,873,29-JUL-07 12.52.00.000000000 PM AMERICA/LOS_ANGELES,927,0,30
6923099,OO,SFO,SBA,29-JUL-07 08.40.00.000000000 AM AMERICA/LOS_ANGELES,675,29-JUL-07 10.01.00.000000000 AM AMERICA/LOS_ANGELES,756,0,30
6923100,OO,SFO,MRY,29-JUL-07 03.00.00.000000000 PM AMERICA/LOS_ANGELES,1055,29-JUL-07 03.42.00.000000000 PM AMERICA/LOS_ANGELES,1097,0,30
6923101,OO,MRY,SFO,29-JUL-07 04.03.00.000000000 PM AMERICA/LOS_ANGELES,1118,29-JUL-07 04.36.00.000000000 PM AMERICA/LOS_ANGELES,1151,0,30
6923102,OO,SFO,SBA,29-JUL-07 06.30.00.000000000 PM AMERICA/LOS_ANGELES,1265,29-JUL-07 07.49.00.000000000 PM AMERICA/LOS_ANGELES,1344,0,30
6923103,OO,SFO,MRY,29-JUL-07 05.00.00.000000000 PM AMERICA/LOS_ANGELES,1175,29-JUL-07 05.42.00.000000000 PM AMERICA/LOS_ANGELES,1217,0,30
6923109,OO,SFO,SBA,29-JUL-07 01.45.00.000000000 PM AMERICA/LOS_ANGELES,980,29-JUL-07 03.10.00.000000000 PM AMERICA/LOS_ANGELES,1065,0,30
6923112,OO,SFO,FAT,29-JUL-07 05.55.00.000000000 PM AMERICA/LOS_ANGELES,1230,29-JUL-07 06.53.00.000000000 PM AMERICA/LOS_ANGELES,1288,0,30
6923114,OO,SMF,SFO,29-JUL-07 09.07.00.000000000 PM AMERICA/LOS_ANGELES,1422,29-JUL-07 09.53.00.000000000 PM AMERICA/LOS_ANGELES,1468,0,30
6923115,OO,SFO,RDD,29-JUL-07 03.26.00.000000000 PM AMERICA/LOS_ANGELES,1081,29-JUL-07 04.27.00.000000000 PM AMERICA/LOS_ANGELES,1142,0,30
6923121,OO,SAN,LAX,29-JUL-07 08.50.00.000000000 PM AMERICA/LOS_ANGELES,1405,29-JUL-07 09.36.00.000000000 PM AMERICA/LOS_ANGELES,1451,0,30
6923125,OO,SFO,SBA,29-JUL-07 05.20.00.000000000 PM AMERICA/LOS_ANGELES,1195,29-JUL-07 06.39.00.000000000 PM AMERICA/LOS_ANGELES,1274,0,30
6923133,OO,SBP,SFO,29-JUL-07 04.22.00.000000000 PM AMERICA/LOS_ANGELES,1137,29-JUL-07 05.20.00.000000000 PM AMERICA/LOS_ANGELES,1195,0,30
6923805,OO,DEN,FAR,29-JUL-07 12.29.00.000000000 PM AMERICA/DENVER,844,29-JUL-07 03.15.00.000000000 PM AMERICA/CHICAGO,950,0,50
6923806,OO,FAR,DEN,29-JUL-07 03.44.00.000000000 PM AMERICA/CHICAGO,979,29-JUL-07 04.40.00.000000000 PM AMERICA/DENVER,1095,0,50
6923807,OO,DEN,GJT,29-JUL-07 08.30.00.000000000 AM AMERICA/DENVER,605,29-JUL-07 09.27.00.000000000 AM AMERICA/DENVER,662,0,50
6923808,OO,DEN,TUL,29-JUL-07 03.35.00.000000000 PM AMERICA/DENVER,1030,29-JUL-07 06.12.00.000000000 PM AMERICA/CHICAGO,1127,0,50
6923810,OO,DEN,RAP,29-JUL-07 09.45.00.000000000 PM AMERICA/DENVER,1400,29-JUL-07 10.52.00.000000000 PM AMERICA/DENVER,1467,0,50
6923811,OO,SFO,RNO,29-JUL-07 12.50.00.000000000 PM AMERICA/LOS_ANGELES,925,29-JUL-07 01.46.00.000000000 PM AMERICA/LOS_ANGELES,981,0,50
6923814,OO,BUR,DEN,29-JUL-07 10.14.00.000000000 AM AMERICA/LOS_ANGELES,769,29-JUL-07 01.30.00.000000000 PM AMERICA/DENVER,905,0,50
6923816,OO,DEN,TUS,29-JUL-07 05.45.00.000000000 PM AMERICA/DENVER,1160,29-JUL-07 06.41.00.000000000 PM US/ARIZONA,1276,0,50
6923821,OO,DEN,ASE,29-JUL-07 05.45.00.000000000 PM AMERICA/DENVER,1160,29-JUL-07 06.32.00.000000000 PM AMERICA/DENVER,1207,0,70
6923825,OO,ORD,BNA,29-JUL-07 07.32.00.000000000 PM AMERICA/CHICAGO,1207,29-JUL-07 09.06.00.000000000 PM AMERICA/CHICAGO,1301,0,70
6923827,OO,SJC,LAX,29-JUL-07 06.30.00.000000000 PM AMERICA/LOS_ANGELES,1265,29-JUL-07 08.05.00.000000000 PM AMERICA/LOS_ANGELES,1360,0,30
6923829,OO,LAX,SJC,29-JUL-07 09.30.00.000000000 PM AMERICA/LOS_ANGELES,1445,29-JUL-07 10.56.00.000000000 PM AMERICA/LOS_ANGELES,1531,0,30
6923833,OO,RNO,SFO,29-JUL-07 02.56.00.000000000 PM AMERICA/LOS_ANGELES,1051,29-JUL-07 03.56.00.000000000 PM AMERICA/LOS_ANGELES,1111,0,50
6923837,OO,BIL,DEN,29-JUL-07 10.17.00.000000000 AM AMERICA/DENVER,712,29-JUL-07 11.40.00.000000000 AM AMERICA/DENVER,795,0,50
6922740,OO,BOI,SLC,29-JUL-07 06.54.00.000000000 PM AMERICA/DENVER,1229,29-JUL-07 07.59.00.000000000 PM AMERICA/DENVER,1294,0,50
6922744,OO,FCA,SLC,29-JUL-07 03.37.00.000000000 PM AMERICA/DENVER,1032,29-JUL-07 05.12.00.000000000 PM AMERICA/DENVER,1127,0,50
6922747,OO,SLC,OKC,29-JUL-07 07.20.00.000000000 PM AMERICA/DENVER,1255,29-JUL-07 10.40.00.000000000 PM AMERICA/CHICAGO,1395,0,50
6922749,OO,SLC,OAK,29-JUL-07 04.25.00.000000000 PM AMERICA/DENVER,1080,29-JUL-07 05.21.00.000000000 PM AMERICA/LOS_ANGELES,1196,0,50
6922753,OO,ABQ,SLC,29-JUL-07 06.43.00.000000000 PM AMERICA/DENVER,1218,29-JUL-07 08.16.00.000000000 PM AMERICA/DENVER,1311,0,50
6922755,OO,DEN,SLC,29-JUL-07 08.55.00.000000000 AM AMERICA/DENVER,630,29-JUL-07 10.23.00.000000000 AM AMERICA/DENVER,718,0,50
6922757,OO,TUS,SLC,29-JUL-07 06.15.00.000000000 AM US/ARIZONA,530,29-JUL-07 09.04.00.000000000 AM AMERICA/DENVER,639,0,50
6922759,OO,MSP,SLC,29-JUL-07 12.35.00.000000000 PM AMERICA/CHICAGO,790,29-JUL-07 02.23.00.000000000 PM AMERICA/DENVER,958,0,50
6922762,OO,ABQ,SLC,29-JUL-07 04.55.00.000000000 PM AMERICA/DENVER,1110,29-JUL-07 06.29.00.000000000 PM AMERICA/DENVER,1204,0,50
6922765,OO,SLC,COS,29-JUL-07 07.15.00.000000000 PM AMERICA/DENVER,1250,29-JUL-07 08.48.00.000000000 PM AMERICA/DENVER,1343,0,50
6922767,OO,SLC,GTF,29-JUL-07 12.45.00.000000000 PM AMERICA/DENVER,860,29-JUL-07 02.13.00.000000000 PM AMERICA/DENVER,948,0,50
6922769,OO,SLC,LAS,29-JUL-07 02.56.00.000000000 PM AMERICA/DENVER,991,29-JUL-07 03.19.00.000000000 PM AMERICA/LOS_ANGELES,1074,0,50
6922771,OO,FCA,SLC,29-JUL-07 11.50.00.000000000 AM AMERICA/DENVER,805,29-JUL-07 01.25.00.000000000 PM AMERICA/DENVER,900,0,50
6922772,OO,SLC,ELP,29-JUL-07 01.55.00.000000000 PM AMERICA/DENVER,930,29-JUL-07 04.00.00.000000000 PM AMERICA/DENVER,1055,0,50
6922775,OO,GEG,SLC,29-JUL-07 09.37.00.000000000 AM AMERICA/LOS_ANGELES,732,29-JUL-07 12.13.00.000000000 PM AMERICA/DENVER,828,0,50
6923332,OO,SFO,ABQ,29-JUL-07 09.10.00.000000000 PM AMERICA/LOS_ANGELES,1425,30-JUL-07 12.25.00.000000000 AM AMERICA/DENVER,1560,0,70
6923334,OO,SBA,DEN,29-JUL-07 12.47.00.000000000 PM AMERICA/LOS_ANGELES,922,29-JUL-07 04.08.00.000000000 PM AMERICA/DENVER,1063,0,50
6923336,OO,BIL,DEN,29-JUL-07 07.11.00.000000000 PM AMERICA/DENVER,1246,29-JUL-07 08.33.00.000000000 PM AMERICA/DENVER,1328,0,70
6923337,OO,LNK,DEN,29-JUL-07 06.40.00.000000000 AM AMERICA/CHICAGO,435,29-JUL-07 07.06.00.000000000 AM AMERICA/DENVER,521,0,50
6923349,OO,ORD,COS,29-JUL-07 05.05.00.000000000 PM AMERICA/CHICAGO,1060,29-JUL-07 06.39.00.000000000 PM AMERICA/DENVER,1214,0,70
6927637,UA,OGG,KOA,29-JUL-07 02.48.00.000000000 PM PACIFIC/HONOLULU,1223,29-JUL-07 03.24.00.000000000 PM PACIFIC/HONOLULU,1259,0,288
6927782,UA,DFW,DEN,29-JUL-07 05.42.00.000000000 PM AMERICA/CHICAGO,1097,29-JUL-07 06.43.00.000000000 PM AMERICA/DENVER,1218,0,108
6922565,OO,ABQ,SLC,29-JUL-07 02.36.00.000000000 PM AMERICA/DENVER,971,29-JUL-07 04.10.00.000000000 PM AMERICA/DENVER,1065,0,50
6922568,OO,SLC,BZN,29-JUL-07 09.45.00.000000000 AM AMERICA/DENVER,680,29-JUL-07 11.03.00.000000000 AM AMERICA/DENVER,758,0,50
6922569,OO,YKM,SLC,29-JUL-07 06.25.00.000000000 AM AMERICA/LOS_ANGELES,540,29-JUL-07 09.00.00.000000000 AM AMERICA/DENVER,635,0,50
6922576,OO,OAK,SLC,29-JUL-07 10.20.00.000000000 AM AMERICA/LOS_ANGELES,775,29-JUL-07 01.03.00.000000000 PM AMERICA/DENVER,878,0,50
6922578,OO,TUS,SLC,29-JUL-07 10.04.00.000000000 AM US/ARIZONA,759,29-JUL-07 12.49.00.000000000 PM AMERICA/DENVER,864,0,50
6922583,OO,LWS,SLC,29-JUL-07 12.00.00.000000000 PM AMERICA/LOS_ANGELES,875,29-JUL-07 02.25.00.000000000 PM AMERICA/DENVER,960,0,50
6922584,OO,SLC,ABQ,29-JUL-07 02.55.00.000000000 PM AMERICA/DENVER,990,29-JUL-07 04.30.00.000000000 PM AMERICA/DENVER,1085,0,50
6922585,OO,FAT,SLC,29-JUL-07 07.50.00.000000000 AM AMERICA/LOS_ANGELES,625,29-JUL-07 10.23.00.000000000 AM AMERICA/DENVER,718,0,50
6922588,OO,SLC,FAR,29-JUL-07 01.41.00.000000000 PM AMERICA/DENVER,916,29-JUL-07 04.51.00.000000000 PM AMERICA/CHICAGO,1046,0,50
6922589,OO,DRO,SLC,29-JUL-07 02.53.00.000000000 PM AMERICA/DENVER,988,29-JUL-07 04.05.00.000000000 PM AMERICA/DENVER,1060,0,50
6922590,OO,SLC,BZN,29-JUL-07 04.55.00.000000000 PM AMERICA/DENVER,1110,29-JUL-07 06.14.00.000000000 PM AMERICA/DENVER,1189,0,50
